"abap_program_id","related_abap_program_id","relation_type"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","3fed731a-b6ab-4aec-abf0-7ba15350ea7b","Includes"
"SAPLMGMM_SCREEN_3100","9304fa03-a87a-4102-9766-10bf383d7d18","MODULE"
"51e8cb54-3bc4-4f34-ae00-71736d89758b","b558015b-dc57-4611-9035-2a1215793169","Function Calls"
"bda68b15-5045-4aa2-952d-f3b6f2855c17","7e37bd24-df82-4a7b-81e4-862c160d89db","Database Tables"
"42ee91f8-f4bb-48da-a9a4-7a50fd364cee","610d76eb-27fb-43d1-96b8-0d8ae4545c81","Function Calls"
"be631328-9ceb-4764-b223-9ff91f2f4f56","9c926029-53da-45c3-a733-215a21f6bba1","Database Tables"
"SAPLMGMM_SCREEN_4104","8ae6d4e8-3bcd-4bf3-b830-d56aaad85fc2","MODULE"
"0e715237-49e8-4986-96a7-915fe167afb6","3c1d0d2d-59f5-45de-85b6-e9317b19069d","Includes"
"c7fa5f99-270e-46a0-8cb1-c141186dfe2a","1feef377-9671-46e8-b899-477769fba103","Function Calls"
"06fd1ab7-b3a3-4747-bd9b-95042bf5dadc","e7646477-e530-4518-8901-fa878ae9cc78","Function Calls"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","eceec93a-46b7-4b9e-817f-a55367bc3990","Includes"
"b7054854-4053-4d95-976d-c0d6086e80ed","830534df-bef0-4226-a15c-1fcf074bd3f3","Database Tables"
"38862e8f-d2db-460c-9bf6-0cae6cbf8098","8b8047db-5f8f-4632-8a5f-59cdd0a7c002","Database Tables"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","a17386c3-ba64-48a7-b416-7be5c85dfc2a","Function Calls"
"89d36620-7cb7-4c06-854a-6a5987ea3cfd","a01f41e2-5b26-42f0-a37c-209cdf6500d3","Database Tables"
"0046d0b4-9f09-4dc7-9f83-680a8bf8d867","8b8047db-5f8f-4632-8a5f-59cdd0a7c002","Database Tables"
"cf83cbcb-1b29-4fe8-aa1b-141337b3c697","2a7837ca-c0d3-49e1-92c0-6c05567bc07c","Function Calls"
"810e54cf-8e1f-4d0f-b220-fa0950b48cc7","843ca3ad-8c7b-4446-9564-10daa6713de8","Includes"
"35378e94-ed70-4b5d-8d33-a1d511e98e62","9f4bb512-7595-425c-965e-10969003d233","Database Tables"
"c986f3b8-2e79-49c1-b13e-64b8d137043a","d522411e-2b34-4af6-a24e-832f7962e2a0","Function Calls"
"03c3c7d0-85c1-4ebc-bd84-b07e46cfea43","ab4c2fc7-c434-442b-9391-1386bf348070","Function Calls"
"2770005d-9f39-44d3-88cd-46876396f812","6cf37681-106c-4f9a-a44f-c8f2208e40e1","Includes"
"adc3c96b-7738-493c-bded-c9a1bae09bc4","b7b39333-cdbf-4a02-b648-8d947bf99953","Database Tables"
"271ad2c9-e368-410c-933c-d30d49023294","20c73a0a-1c80-46fe-b5fe-8ff206ee97c6","Database Tables"
"SAPLMGMM_SCREEN_5300","9304fa03-a87a-4102-9766-10bf383d7d18","MODULE"
"5d8945eb-ae80-46a3-b911-3c7f837647d5","c3637e3a-f112-43d1-9c68-5013cd43bd02","Function Calls"
"0b4ee6d3-fe1b-4838-b0f1-7d50aee2e67f","543196b0-2f6a-4f5d-b14b-f51aca3dbee0","Function Calls"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","7526e22f-503e-482e-97d0-a7c83bad7b25","Function Calls"
"08f54dc3-a3ab-4874-b7b3-b9a83ce43466","e7c7f2f8-e698-42e3-be31-56df0dafbf1f","Database Tables"
"300a125e-5b5f-400a-b97e-6b91fd3d58f5","a8dc0e90-13d7-4a4e-b9fe-c467133b3e01","Includes"
"8e9f3de1-62d2-47f6-9625-86c2b5ee72ea","0bbdd689-b031-4a67-a1b3-f9bff7a4b634","Database Tables"
"7d3272bf-46c6-4b8a-8b51-13d85ba5c81e","8e6760d4-110a-406b-87f2-c713961166e8","Function Calls"
"a489ff12-2d38-4410-92c4-c51849ae6997","42b40f91-9a28-43ba-96ac-af7394c33de7","Includes"
"2a559594-26d5-4b0c-8644-cb7dae809015","0b0da30c-1dbd-4654-88c0-6c0d7e009e6c","Database Tables"
"5ce9dd2a-c14e-437b-b11a-813d2c9ae12e","152da97c-2bc0-401f-b452-5441c7ccdc26","Database Tables"
"SAPLMGMM_SCREEN_0531","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"c93b4442-cbd5-4487-94d9-f1e9a806efc7","92bf58d5-b4fe-4c32-9a46-0e74a554a0a4","Database Tables"
"1c21f93d-6311-47af-8a7c-9d16989d1545","dac0cba9-5d11-463c-b874-7f38dc2a0162","Includes"
"356900cb-8e04-43be-b4db-0403f05de140","663bc50d-4e97-4941-a107-3702dc682d8e","Database Tables"
"f684102f-7424-4969-acaf-35b8277f6a96","0bbdd689-b031-4a67-a1b3-f9bff7a4b634","Database Tables"
"43d4a67a-433b-4ab5-81b1-b6ed57ed4dfa","2132a313-ce1e-4a24-9ded-24c235059207","Function Calls"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","2fc8ee46-34ec-4715-8129-47c6d2673e37","Function Calls"
"SAPLMGMM_SCREEN_5000","8ae6d4e8-3bcd-4bf3-b830-d56aaad85fc2","MODULE"
"7a8bce1e-2c85-45e1-8e85-85e6336f417c","5fa5ce89-377c-437b-aef9-803c3123eec9","Function Calls"
"f7291635-2433-46ee-87b8-5a798061e42f","a01f41e2-5b26-42f0-a37c-209cdf6500d3","Database Tables"
"0e02a8fd-bc05-4b38-b5a0-676df6bdd3c2","5324b079-3cc5-49b8-bb24-9714a00a6815","Database Tables"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","4119f07e-54cc-4b7e-b4de-0c5ab2eb6617","Includes"
"43fc54cd-75c6-41c9-852f-16b3e885ccf1","4524c535-349b-4574-9f7a-e9723cec69b8","Database Tables"
"113caff6-4370-44b4-9059-6b8b66d8f201","7f128fa8-06bf-4c4c-afc3-341a2080580f","Function Calls"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","39004ddd-7fcb-4b81-8bd9-5a0c480b40ec","Includes"
"SAPLMGMM_SCREEN_5040","ac299fe0-3bc7-4941-adb0-d2dd9b4c1ef4","MODULE"
"baa2afda-b517-400c-b3d4-dc7a1582fda4","faa8f206-17d8-412f-9b6d-5ff717390ca1","Function Calls"
"4524c535-349b-4574-9f7a-e9723cec69b8","6fca5335-4050-4c94-8b9d-309f13ef45ce","Includes"
"f34ce4d7-d750-47a9-917f-ab7f3390179e","9ce0406b-39fe-4d7e-8499-78b6278b9043","Database Tables"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","0ea93a34-6859-491f-912f-5dc56d4fcab4","Includes"
"SAPLMGMM_SCREEN_0081","e7b91733-225d-41eb-a007-a711ed4c40a2","MODULE"
"ea859231-2406-49b2-8537-bc5e1886e6d4","9235e2e1-b766-4905-a1d8-973dfc48fdfe","Includes"
"35378e94-ed70-4b5d-8d33-a1d511e98e62","f10beea8-6432-4a9e-8a0b-fae8a364a363","Database Tables"
"148c9eac-211b-486e-ad22-7b9cc00024cc","18212773-8ce7-4151-9605-a65c57373a49","Database Tables"
"72132657-16e1-4a9b-8569-1c1fb2e82e2a","bce4f4d5-19cc-490a-9b9a-bfee14f6b29f","Database Tables"
"41ca24e9-4516-4745-a117-507d90f6a2b0","a01f41e2-5b26-42f0-a37c-209cdf6500d3","Database Tables"
"SAPLMGMM_SCREEN_4004","8d9f009b-efcf-4145-a68b-4aba1775f80d","MODULE"
"2569ec5c-18d6-4423-ad78-1f03a6f19fff","01e7e318-3d71-4781-9e5f-a78f1ec12dcd","Database Tables"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","fabf9294-ea90-4723-9438-54694d1eaee2","Database Tables"
"e800a2bd-4d0f-45e7-8b43-945970bc477e","88f63f78-e059-40e1-831b-af848e8d87a2","Function Calls"
"cfed79ef-a260-4315-8710-ea37cdd24eec","bce4f4d5-19cc-490a-9b9a-bfee14f6b29f","Database Tables"
"SAPLMGMM_SCREEN_0080","f65db999-f2e1-48ab-9abe-01e76337e839","MODULE"
"SAPLMGMM_SCREEN_0001","de778a47-1b53-4492-a932-6ab31f74f8a1","MODULE"
"e38c0d5f-7072-44a9-9bcc-dfd8e73dd5be","57917da7-65b9-4ca1-91c3-4cf660eae6ab","Database Tables"
"SAPLMGMM_SCREEN_0060","505356ce-7a7a-4b9b-ba5f-a5dbef76aeac","MODULE"
"0d1265c8-366f-4dd0-b8df-71351a86e52b","5f610ba7-7c98-45ba-a8ef-f23b6ec97764","Function Calls"
"f1936dbb-cd65-4cf3-b63e-a62422d8d320","b01e2452-b0e7-4f4a-bf0b-76213b86da28","Includes"
"57b74590-5dce-4c89-903d-2d9ecdea2d65","2770005d-9f39-44d3-88cd-46876396f812","Database Tables"
"287dd822-3f8e-4572-ba1b-cd62d3d9600e","8f4acd77-718f-43f2-8484-e6bc41320dc0","Includes"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","1dbbaf3c-aab3-4bde-bad5-386c05c558f6","Includes"
"8b9884e8-d891-4f7d-91da-3a66ea1694ff","bce4f4d5-19cc-490a-9b9a-bfee14f6b29f","Database Tables"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","643ef62b-1ff5-4f56-9b0c-679e81e4062f","Includes"
"8edcff2b-0876-4cea-9f77-14f56c424af9","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"287dd822-3f8e-4572-ba1b-cd62d3d9600e","04421c8c-2590-4477-9b9b-46dfe18ea6e7","Includes"
"43fc54cd-75c6-41c9-852f-16b3e885ccf1","05b4ea8b-93d3-46d1-b74b-333fac66a45d","Database Tables"
"8729f44f-51e9-483b-acea-71f216f8a0e0","51e8cb54-3bc4-4f34-ae00-71736d89758b","Includes"
"0828cb17-7bf6-41ba-8169-9fa386f85afd","SAPLMGMM_SCREEN_0600","CALL SCREEN"
"ebc207a4-9917-422a-a359-559ac00c0ff5","86f49969-a996-42dd-8594-2289b134b1ba","Function Calls"
"SAPLMGMM_SCREEN_5200","1e468bf9-a52c-43e1-b5cb-40623dd70baa","MODULE"
"bec39a9c-2f36-400b-ac12-1d353bba4609","0a4d2443-51d8-4233-a9a0-a8a27c827a1f","Database Tables"
"6396c684-51d6-423d-9cfc-0726021aa4ef","88f63f78-e059-40e1-831b-af848e8d87a2","Function Calls"
"7042fd7d-1462-4785-9c94-05f63535acf1","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","Includes"
"SAPLMGMM_SCREEN_4040","1e468bf9-a52c-43e1-b5cb-40623dd70baa","MODULE"
"58d3ffee-2b53-464d-bf96-78fa75aa1127","05f8962e-ae66-4592-b96b-1d5246e3d262","Database Tables"
"866f4422-30f1-47aa-8f82-e5da0b8fa77e","a8dc0e90-13d7-4a4e-b9fe-c467133b3e01","Includes"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","77adae96-0a0b-4b61-9a23-6e7359f1b17e","Database Tables"
"0d549aa8-bfa7-4242-851e-2af025efbf75","654be438-a43e-439f-ab0b-a8c1d459aa64","Function Calls"
"d7c57515-0de2-48d1-9ff7-1f15fe4ff6c6","f7518416-f564-40f4-a5fd-a652be159f8d","Function Calls"
"SAPLMGMM_SCREEN_3110","6cf09d0b-667a-4a02-9290-217068dc97d4","MODULE"
"96056d98-a3fe-4d7a-a94f-32f878002b23","f5e32ff0-a521-4b58-b65d-c13ebb3d4ed3","Database Tables"
"9476c81f-acdc-4551-89f6-1539bbf4dfad","6b732db9-f6e2-4400-bb5a-ba28c4d8eebc","Database Tables"
"SAPLMGMM_SCREEN_4200","9304fa03-a87a-4102-9766-10bf383d7d18","MODULE"
"9531884f-2962-4b23-9518-063781465c06","a4f87ba2-036b-42cc-ab2a-423e6ca51509","Database Tables"
"8c804d0a-1b8f-401c-a048-bf321f0e9fc8","b54bc276-7574-4390-9d6c-0e64364aa4da","Function Calls"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","afba1247-5539-49c3-9bd8-5914f3aa4089","Database Tables"
"SAPLMGMM_SCREEN_0081","ff914a63-aef2-46d1-949d-9bd9671cb414","MODULE"
"6318c007-cf84-46ac-b5d7-fb524b6dd838","d5b24993-20fa-4b28-a002-bf58cd75ba11","Includes"
"1b2c6d47-2a78-4638-b883-1edfa6d61f3b","7e37bd24-df82-4a7b-81e4-862c160d89db","Database Tables"
"SAPLMGMM_SCREEN_0081","8b638404-4c61-4968-8d60-c3543aa0e572","MODULE"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","4524c535-349b-4574-9f7a-e9723cec69b8","Database Tables"
"6d3c2249-295a-4317-b2d8-9fdfc5f8ef9c","ab8759c2-cb8b-43fd-be75-35b20bca91e8","Function Calls"
"5b1c9a80-e5f4-4612-9ef8-aa0c7214ff62","8717e3fa-f51c-4f36-85aa-133c552ab4d7","Function Calls"
"SAPLMGMM_SCREEN_5005","9304fa03-a87a-4102-9766-10bf383d7d18","MODULE"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","f5ce370b-ef5a-48f2-9c80-fbd44e16c98e","Database Tables"
"SAPLMGMM_SCREEN_0081","140fc10f-4221-4f58-9c79-3541242a7123","MODULE"
"0bd7d404-167f-4e8c-8f29-3574b4f954ff","10713d9d-1cab-4420-a242-c39945f98866","Function Calls"
"315775ec-a4fc-43f1-b402-30b5b253e068","75275f45-c587-4264-9c3d-aff61c353acc","Function Calls"
"9d96e623-0aa9-43dd-a991-f79506082dd2","3df158ab-a176-46a0-8116-7e51dbc8d454","Function Calls"
"23415101-c6b1-463a-a2fa-e35a45f0dbcf","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"ddd4ebe4-acc7-4305-83d0-2e047effc934","dca44f16-38a7-46cb-b281-25b759a56c0d","Database Tables"
"SAPLMGMM_SCREEN_4005","9304fa03-a87a-4102-9766-10bf383d7d18","MODULE"
"441f6c4b-9d78-458c-9249-dd00a7794420","0bbdd689-b031-4a67-a1b3-f9bff7a4b634","Database Tables"
"SAPLMGMM_SCREEN_4030","8ae6d4e8-3bcd-4bf3-b830-d56aaad85fc2","MODULE"
"6e3cc418-b335-4b34-b5d6-502a653c5dec","d203571e-9c40-4b36-a5ce-b5350e46a8ef","Includes"
"fc8043d3-cf43-48b2-bfb7-755a60ed7a4c","faa8f206-17d8-412f-9b6d-5ff717390ca1","Function Calls"
"405f0820-f819-4376-8ddc-e6044f9b3959","5b439bd8-413b-4d3c-9350-fec47f57bb85","Function Calls"
"SAPLMGMM_SCREEN_0080","59f3c240-1738-48ab-b6a4-fb15d1083830","MODULE"
"SAPLMGMM_SCREEN_4200","8ae6d4e8-3bcd-4bf3-b830-d56aaad85fc2","MODULE"
"f7291635-2433-46ee-87b8-5a798061e42f","152da97c-2bc0-401f-b452-5441c7ccdc26","Database Tables"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","12d604c1-b0ee-4a97-b567-573f0867b2ff","Database Tables"
"1b664702-4924-419e-96a1-b710b2cf2a1b","0bbdd689-b031-4a67-a1b3-f9bff7a4b634","Database Tables"
"SAPLMGMM_SCREEN_0081","3f994ea0-6ea8-4261-8e31-8fc7e5e0fd35","MODULE"
"43a4b6a4-5bf0-44c2-bd22-889061f91fb6","94bae859-72ce-495b-868d-a31b40b17505","Function Calls"
"57b74590-5dce-4c89-903d-2d9ecdea2d65","e0bb26e5-cd6b-4db2-b569-96a402f240b0","Database Tables"
"4ebbf4a5-5c6e-4f7b-8fca-bc14c27cdabb","4ad19e4d-cf91-42c2-8932-9a8b43d67218","Method Calls"
"07c9b09e-5cf7-4442-9f58-d61b14081873","2132a313-ce1e-4a24-9ded-24c235059207","Function Calls"
"287dd822-3f8e-4572-ba1b-cd62d3d9600e","29b87016-2427-4fc3-bc40-a19362a5f000","Includes"
"SAPLMGMM_SCREEN_5030","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"eb397cb0-3610-4713-a2f7-f9307b25ece3","40e709cd-f8de-4398-a4f4-0f6f7b705645","Includes"
"cf83cbcb-1b29-4fe8-aa1b-141337b3c697","6f9a3e39-6075-4a19-9315-7af58cb85ef8","Function Calls"
"6cdd90f3-d4df-4b68-850a-2a2d89034897","a8dc0e90-13d7-4a4e-b9fe-c467133b3e01","Includes"
"35378e94-ed70-4b5d-8d33-a1d511e98e62","96cc10c8-01ba-4a64-8232-37aca19f9331","Database Tables"
"2acf7737-99c3-4ada-8a1a-0c24f5f928e6","b7ebee76-f299-4ba4-b7c1-290b39f5fb43","Database Tables"
"76918fa0-255d-4840-9240-f36967cf5eec","59c787b6-4886-4776-86dd-8a5556d4caf8","Includes"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","a474ed90-6e92-4aaf-bfea-1f397cf04a5a","Database Tables"
"SAPLMGMM_SCREEN_3050","ee4098af-ec72-49b6-8805-f5331c0b66b1","MODULE"
"b3b8b9a3-23a4-4169-abb2-43b5cb169a90","99ddc193-2f9e-489f-bbdd-970929b0f5a9","Database Tables"
"SAPLMGMM_SCREEN_3005","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"51493a8d-f3d3-48f4-b463-c895ab8e7fc2","86db1370-f657-44a7-a856-d160ee6819a8","Includes"
"SAPLMGMM_SCREEN_4300","3b65fb99-7838-4feb-8327-d1a9c2d30b2c","MODULE"
"6c26fd5c-3d3c-4ce4-8d31-f1524191d8a7","ec479192-a3ed-40ce-9959-633bf267683f","Function Calls"
"1c21f93d-6311-47af-8a7c-9d16989d1545","9ed7692e-d6d1-409c-bda8-434defb6d3fa","Includes"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","e5180439-0e24-4efa-9264-45d87d598b01","Includes"
"8f7ccc97-0eed-487d-8fef-f778887aa7c5","6374fc05-7c2f-4733-84b3-7bfe3fb74a26","Database Tables"
"8d9f009b-efcf-4145-a68b-4aba1775f80d","47bb4b2b-b723-42b8-917c-9e530ff18a97","Function Calls"
"5764394f-04f1-4eee-bdf7-94aca9739329","33f3826c-1210-407b-9951-6df07fad1f34","Function Calls"
"272bfb0d-dc08-49b0-8df2-ed8146d93ee2","210cbcb7-a1a3-44e5-9c4a-f659d33e5328","Database Tables"
"f7518416-f564-40f4-a5fd-a652be159f8d","86542981-a18f-4eb7-bcae-1da0a013b2a3","Function Calls"
"d93f2307-df80-4693-8f2d-b8f0ee9f0991","e55860be-c8d2-49a2-a2d4-fb90c9e686e3","Database Tables"
"06dd863e-16e5-40b0-ad0f-a171b2a5e6be","a5797d53-ba68-4ad6-aa30-339a3bde14fc","Includes"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","32c35f69-7966-4466-a223-2bca0118b124","Includes"
"b18ef703-7a8b-4bbb-afe4-24ac279fd31c","30d09868-82fb-4991-92f1-f0424a1333f6","Includes"
"SAPLMGMM_SCREEN_5004","8c8bf5e3-3e14-4794-bfb3-e270ff06ec2c","MODULE"
"48f55d89-3f50-420c-8368-c8dff52409f0","8b8047db-5f8f-4632-8a5f-59cdd0a7c002","Database Tables"
"SAPLMGMM_SCREEN_0503","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"9dbecf71-cb30-4b83-b9c8-d0770ec64f15","6cfd4ae9-1292-4f0b-8054-92107ce75edd","Database Tables"
"0346f7b1-d43b-4325-9a5c-1fd6d3a781c8","45a447ef-e88c-4087-8cc8-9a4fff4da20c","Database Tables"
"SAPLMGMM_SCREEN_4104","3aa5fad8-d8df-4e7e-b513-2da25297ba91","MODULE"
"SAPLMGMM_SCREEN_5020","8ae6d4e8-3bcd-4bf3-b830-d56aaad85fc2","MODULE"
"991d52ea-6711-48ed-9a8c-397d47ae4ca7","faa8f206-17d8-412f-9b6d-5ff717390ca1","Function Calls"
"75275f45-c587-4264-9c3d-aff61c353acc","49192c44-c376-4332-9b26-2eac6bccec29","Function Calls"
"c7420ed8-167e-422a-9315-73c1db81b884","6d3c2249-295a-4317-b2d8-9fdfc5f8ef9c","Includes"
"SAPLMGMM_SCREEN_4004","3e839b8a-b790-4b34-80aa-b933a4278b35","MODULE"
"810e54cf-8e1f-4d0f-b220-fa0950b48cc7","17169fd8-bdcc-40a7-a46c-93097fe3ae49","Includes"
"fcdaa652-b255-49d5-82f7-2d134f749fc0","7e37bd24-df82-4a7b-81e4-862c160d89db","Database Tables"
"04421c8c-2590-4477-9b9b-46dfe18ea6e7","c3637e3a-f112-43d1-9c68-5013cd43bd02","Function Calls"
"6396c684-51d6-423d-9cfc-0726021aa4ef","49192c44-c376-4332-9b26-2eac6bccec29","Function Calls"
"61f4dd9d-4c06-4680-834c-ce086bbc0748","3a1ea311-0926-491c-b021-fbd1aedc5b91","Database Tables"
"203e65c2-8177-48d7-83c3-2fc5d704c717","9d9f5ab0-d723-48b3-866f-744e0ab4de9b","Function Calls"
"SAPLMGMM_SCREEN_0505","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"4189ffd8-59d9-4207-8c9a-de353ee297b1","fe0eb0e1-8124-4575-af78-581b67c276a1","Database Tables"
"e54102ed-0805-436c-b874-2f0a6f50e80f","0a4d2443-51d8-4233-a9a0-a8a27c827a1f","Database Tables"
"3aa5fad8-d8df-4e7e-b513-2da25297ba91","ba2eea84-dfa7-4f8f-bd13-7d6a08bb5087","Function Calls"
"76bb920f-9fac-40cc-b308-0c7a048cd5c1","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"c1bddbd5-4c32-4d7f-b7fd-00220644a194","2a7837ca-c0d3-49e1-92c0-6c05567bc07c","Function Calls"
"f581ca44-36ed-4a65-a590-598d492a8acb","da63dce2-8201-42a1-abf4-79f0bb4d12db","Includes"
"b81f98b4-45f7-4a98-b8f7-5696f040a96c","2e0cb4b5-2c78-424f-b34b-24c9024b3d1b","Function Calls"
"9eeae9f8-d997-4a82-a5ed-493680401b8e","459a766a-88c0-4103-a3a3-815c7e31fe00","Database Tables"
"9fd2db9c-3693-4e0a-a8b1-204820bc9bed","8795e44c-2962-4c5e-85b8-261ea4957d0b","Database Tables"
"4937daca-34d7-4241-b5d4-ca2ea753a483","2ee91bfe-f89b-46a4-ae58-54fba1cbdec6","Function Calls"
"287dd822-3f8e-4572-ba1b-cd62d3d9600e","1de52eb4-e255-4d11-83af-ab7d6eea41c4","Includes"
"527b8537-6a9f-4097-a556-fd29a34cef44","7e37bd24-df82-4a7b-81e4-862c160d89db","Database Tables"
"a0aab7d0-e5ce-430a-9646-02a966d84e82","d1623bf2-c55b-46fb-ae4e-9d9d324882d9","Function Calls"
"367b1e08-21b7-49e4-9cf9-23ca15dce973","c7fa5f99-270e-46a0-8cb1-c141186dfe2a","Function Calls"
"c49efc62-4cc4-4cdb-901a-7c72aa114919","efa31a29-26e3-4204-a40a-362753f38efd","Includes"
"9fd2db9c-3693-4e0a-a8b1-204820bc9bed","9e4aae60-655e-4f52-94ee-2f191e9ae2de","Database Tables"
"58d3ffee-2b53-464d-bf96-78fa75aa1127","210cbcb7-a1a3-44e5-9c4a-f659d33e5328","Database Tables"
"57d7f9ac-98a6-4d4b-b56a-39ca792f7b7e","38a3afc6-91ae-4586-903b-6dd8287604ad","Database Tables"
"e1e76536-60fd-4833-a6e1-3f1d70270ca2","290ff906-bd5e-4eb9-b18d-d90ace3e2d55","Function Calls"
"SAPLMGMM_SCREEN_3130","3b65fb99-7838-4feb-8327-d1a9c2d30b2c","MODULE"
"c7e95e0b-27a2-4964-b6f6-ad406f6cf530","fc92d66d-7088-4783-b62e-353f98a0663d","Function Calls"
"6721d3c0-cc2a-4b5a-99e5-8865163c0fd3","213c290c-4177-4fae-95ec-c959e919a360","Includes"
"e02301fe-ad1f-40ce-a622-daff6e1162e9","90e43021-8f0c-484b-9493-023a3bdf068d","Includes"
"148c9eac-211b-486e-ad22-7b9cc00024cc","ae2e15d3-2e14-45bb-8bb8-b1116138bcde","Database Tables"
"SAPLMGMM_SCREEN_3010","c7c5ee81-3459-4c42-9a18-f39a9d4323e9","MODULE"
"SAPLMGMM_SCREEN_4005","1e468bf9-a52c-43e1-b5cb-40623dd70baa","MODULE"
"18c9fe90-f8fb-4b2a-8171-784edc062a38","0a4d2443-51d8-4233-a9a0-a8a27c827a1f","Database Tables"
"5e2f7861-4f4c-4670-bf16-f519242db462","3030af71-3668-4d00-98ad-24f5e41974ee","Database Tables"
"18212773-8ce7-4151-9605-a65c57373a49","e98e2d8c-9b82-46d1-96dc-481ff91b6256","Includes"
"SAPLMGMM_SCREEN_5040","8d9f009b-efcf-4145-a68b-4aba1775f80d","MODULE"
"ac1d573f-6625-4ced-980e-990a52bce5ff","bbffb03a-ae21-4da9-95dc-13830aecd235","Database Tables"
"SAPLMGMM_SCREEN_0080","13bdf8c6-319e-422e-ae02-cf4e2028a6c0","MODULE"
"8b933d80-30bb-4e16-b3d2-8a9cf7a7e1e9","68f10636-2238-4008-870a-f418fcd65e7d","Database Tables"
"813b3b5c-4578-4712-98a5-a842a68e078a","8ca6da94-c068-4a1b-a45e-79e9d024afdf","Database Tables"
"0346f7b1-d43b-4325-9a5c-1fd6d3a781c8","6722cad6-90d3-4863-b34f-c5f55f452023","Database Tables"
"ddd4ebe4-acc7-4305-83d0-2e047effc934","cfed79ef-a260-4315-8710-ea37cdd24eec","Function Calls"
"SAPLMGMM_SCREEN_0081","1cec3abf-e732-4604-a417-65ebc2ac3967","MODULE"
"SAPLMGMM_SCREEN_5104","8d9f009b-efcf-4145-a68b-4aba1775f80d","MODULE"
"030fcce7-dc9b-4a37-837c-b7544beaef65","3834ef9f-fdc7-45eb-9a7b-c965c2f95629","Database Tables"
"cd741f85-32fc-407f-8e24-179abf95ea76","f6242bc0-80a8-4076-8730-16052a4eab2b","Function Calls"
"SAPLMGMM_SCREEN_5020","6cf09d0b-667a-4a02-9290-217068dc97d4","MODULE"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","6ead1b28-ed17-4171-aa23-acc34571dd82","Includes"
"cf83cbcb-1b29-4fe8-aa1b-141337b3c697","e2e677cc-754c-497b-808b-835a3ff303ab","Function Calls"
"c5cb493e-3643-41ca-9426-0413f7fbc3b3","3eb6bd9e-81d0-44c2-80d6-a4884c32839a","Database Tables"
"9fd2db9c-3693-4e0a-a8b1-204820bc9bed","9c926029-53da-45c3-a733-215a21f6bba1","Database Tables"
"SAPLMGMM_SCREEN_0081","40e709cd-f8de-4398-a4f4-0f6f7b705645","MODULE"
"211238dc-11fd-478e-96df-5928be1c1144","76918fa0-255d-4840-9240-f36967cf5eec","Includes"
"49cd227c-8034-4ee2-8960-6fc0e1ca17a1","6a3415d0-3676-4cb4-a203-590e45307c17","Function Calls"
"03592f88-d228-4d15-a8ee-f38ec3d4bee3","f36c07aa-4635-4bdf-be51-8d54cf1d2769","Includes"
"2569ec5c-18d6-4423-ad78-1f03a6f19fff","48fc4ad3-8232-4724-b004-6b66140752f1","Database Tables"
"05949c1d-bea6-4c50-bc3a-68dc470cbc08","5401bcc0-4557-4ee1-86d3-177f9544da69","Function Calls"
"48ed74c0-65ef-4e70-b260-3adf8a7e0ba1","f37f4c9e-5242-467d-8310-9a9406379498","Function Calls"
"SAPLMGMM_SCREEN_3100","8c8bf5e3-3e14-4794-bfb3-e270ff06ec2c","MODULE"
"51493a8d-f3d3-48f4-b463-c895ab8e7fc2","ba124d16-044e-434c-8bf0-8c1f706fb1e0","Includes"
"287dd822-3f8e-4572-ba1b-cd62d3d9600e","7106924b-8e05-4cf1-8295-ca8990da51ea","Includes"
"SAPLMGMM_SCREEN_0081","09508a49-9dcc-48bc-b5bf-e58d56142aba","MODULE"
"57b74590-5dce-4c89-903d-2d9ecdea2d65","ba495bd1-9f31-4aaa-83c4-ccc7e0134119","Database Tables"
